,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
169,-570.65186,184.03078,-15.190555,1.0841056,0.18507545,-6.856325,-11.691286,-15.336753,-5.923417,-9.800004,-11.520753,-4.5099897,-4.287127
170,-571.18915,186.58292,-7.297387,4.3806787,-5.601429,-9.494163,-1.8704545,-9.265719,-10.583286,-13.878519,-13.454745,-3.4355185,-1.1822703
171,-567.76746,168.08702,-15.974796,2.167597,4.8072824,-4.8301153,-8.237586,-7.071055,-9.531771,-12.724487,-8.108583,-4.378624,-0.7306531
172,-531.2889,163.45947,-20.20962,15.658051,-2.2072823,-14.188723,-11.848905,-9.382809,-6.778199,-10.377509,-10.160012,-10.989012,-7.400427
173,-516.2323,142.75159,-8.117218,2.1188176,-3.5196967,-16.15368,-12.141221,-6.2077928,-1.7582941,-7.8162894,-7.9378386,-1.9274468,-5.6268153
174,-616.5458,184.54042,1.7077289,-7.7924404,-7.0418925,-9.835928,-7.6007957,-10.23673,-5.637382,-1.5887145,-4.5635343,-5.699034,-2.1880872
175,-590.8957,159.49297,-6.94511,13.485145,3.2261155,-7.912073,-2.0054255,-11.480378,-9.085732,-1.2211502,-7.4250693,-8.44365,-2.0968513
176,-586.8246,184.63002,-19.726654,10.740053,-7.522599,-4.5846944,2.4495893,-11.161325,-17.225492,-4.1363792,-2.988965,-2.3192534,-1.2134567
177,-593.605,179.24904,-17.002058,13.980108,5.411136,0.6464293,-6.6631594,-3.0017667,-4.5157785,-3.3258798,-3.964646,-2.516111,-0.51769763
178,-585.08844,172.72685,-9.795138,16.295383,-1.5844591,-0.7077358,-7.991359,-6.4841733,-6.319748,-7.85405,-4.7939463,-5.8242154,-5.6805344
179,-553.5505,168.13214,-30.398108,0.79300016,8.131542,-9.060772,-17.53062,-11.441653,-3.5180845,-4.943696,-3.490557,-4.3633013,-4.5796413
180,-581.52075,166.11835,-36.407135,17.387728,5.9525476,0.2904605,-10.876513,-14.211056,-8.961563,-1.1878906,-2.4414759,-4.0457315,-2.2091625
181,-489.30685,150.38745,-44.58295,11.486628,10.859084,-2.5927587,-8.234654,-21.099636,-17.734348,-10.107379,-2.7582514,-7.008753,-10.264275
182,-528.5152,171.64838,-35.015526,12.11058,5.405603,-8.52543,-3.8266544,-18.632273,-16.947102,-4.6465592,-9.429353,-10.932726,-5.9222217
183,-561.32294,177.49307,-24.457264,1.8565017,6.3514237,-9.916838,-14.487815,-10.882276,-2.2185128,-5.874723,-10.450152,-5.052503,-4.1296334
184,-524.5205,132.4708,1.1511911,-10.9078045,-8.344162,-11.856065,-4.8416967,-4.4778595,-9.880252,-9.69454,-5.988186,-2.2384932,0.14803447
185,-479.7035,134.85674,-19.847063,-10.579543,-1.8094488,-11.335382,-6.552258,-9.608629,-11.810834,-7.433221,-2.5855417,0.44112417,-1.193972
186,-627.52997,155.95967,7.4839597,11.342565,1.9185947,-7.8091555,-13.481248,-12.538995,-10.162127,-12.54755,-7.790974,-4.1840706,-1.0730352
187,-592.62756,164.52483,-10.959451,5.9821486,-4.512189,-11.580504,-3.7129767,-4.020906,-0.92992926,-7.6624823,-9.789363,-4.028232,-3.2377887
188,-619.8636,171.66792,-11.311995,5.5798273,-4.464652,-2.904579,2.3079603,-4.451553,-9.154751,-6.6581335,-3.5107512,0.1037553,0.6567883
189,-582.0042,191.40009,-26.804895,1.190795,-3.4062867,-9.320721,-5.4834867,-9.16211,-11.565254,-5.681182,-5.9810286,-2.5961986,-0.5662721
190,-561.4278,153.63193,-22.9812,9.789414,7.81231,-2.1091993,-0.27343148,-11.714365,-17.101347,-6.2159743,-4.7207026,-7.101996,-1.0410606
191,-572.6864,176.6679,-28.487059,15.516474,7.7170324,-4.6779504,-2.4649363,-11.000637,-9.807447,-9.618157,-12.627518,-8.6922865,-6.365391
192,-629.06415,156.81345,-15.628571,16.378185,2.548602,-1.37116,2.5193865,-7.383262,-12.467297,-4.8421474,-2.6721885,-4.495562,-3.4909258
193,-641.69403,160.10869,9.665601,15.00972,-7.1459985,-0.65346575,-11.016567,-13.792177,-14.361001,-6.846091,-1.5952369,-3.381955,-0.63880587
194,-516.45184,156.70901,1.615118,-5.880532,-9.723583,-9.680459,-7.1176057,-11.67872,-14.207253,-12.464524,-7.125177,-5.6507964,-3.0897808
195,-486.30292,149.04417,-13.6138115,-18.442593,-10.570142,-21.14692,-8.997594,-5.9887276,-11.6801195,-4.970561,-1.9318719,-2.1364512,0.6355705
196,-536.9016,163.8893,-11.900939,-4.2178674,-2.4131377,-15.489006,-6.993175,-9.080298,-8.942564,-7.049995,-11.68587,-4.750294,0.11679512
197,-532.02484,164.56798,-18.645462,0.46234116,-3.4366465,-18.439861,-12.433547,-12.628183,-8.522253,-6.724042,-8.684279,-3.4201882,-0.66854334
198,-542.65515,147.51324,3.1014407,-9.164406,-7.3105927,-11.117621,-2.992811,-7.841124,-9.629035,-3.0708954,-3.159028,-3.1005373,-1.3701015
199,-504.39282,157.62798,-22.952087,-3.5366666,-6.2810335,-13.150058,-4.24307,-9.854733,-12.476537,-8.593134,-6.639726,0.014746788,5.7994514
200,-522.91,159.66002,-19.162786,4.8668747,12.492752,-6.0602684,-12.243678,-16.11334,-15.784887,-11.287809,-7.981137,-4.7876363,-3.2601757
201,-663.9826,151.22447,10.225858,12.281505,-6.269318,1.7115036,-6.260707,-9.017746,-8.072791,-4.1319366,-4.6232843,-2.4836912,0.89745003
202,-543.4783,161.35756,-14.200402,-0.19378634,5.8878007,-7.321711,-8.033888,-12.733947,-10.913313,-6.677861,-9.001374,-5.3118405,-1.7712275
203,-542.4935,157.87431,-33.530987,16.723703,13.882344,-5.482311,-14.324994,-15.590485,-6.6016994,-8.476175,-4.0322113,-1.5818181,-9.747936
204,-600.9654,143.33041,3.9333942,8.856136,9.261801,-4.084327,-6.766488,-7.7930346,-9.998352,-9.136096,-1.079567,0.6211065,-5.308876
205,-542.1805,175.72804,-15.451801,-0.4508317,5.956211,-8.165613,-14.21087,-13.618116,-12.89526,-17.310846,-7.8119845,-0.7461166,-7.312575
206,-637.3727,154.6825,-1.0735217,19.669888,-5.9922843,-3.3856754,-9.811543,-15.524692,-13.578135,-1.863179,-5.0861354,-1.2335701,6.576316
207,-583.86847,132.10089,16.061676,7.351702,-3.749849,-4.788969,-10.397245,-17.42435,-10.799365,-7.0571914,-9.785369,-6.005282,1.9336791
208,-630.36835,161.62529,1.6832275,23.881271,-4.006398,-4.6116643,-7.088567,-11.54535,-17.139423,-13.098304,-6.1750436,-1.3738978,1.3662688
209,-583.31866,163.72496,-3.7932746,5.4631386,-12.341461,-8.9750185,-12.905754,-11.184636,-17.335442,-13.281297,-0.6518287,-4.770959,-2.2490149
210,-621.7581,164.78673,-7.040516,8.020873,3.1724463,-2.701179,-13.222917,-12.777088,-12.832441,-8.503892,0.077512704,-3.9438086,-3.863338
211,-619.78656,168.24612,7.083394,1.4038019,-7.555442,-10.835471,-10.500645,-15.104775,-11.21248,-6.8342304,-6.330444,-6.3426504,-2.8805702
212,-599.83026,165.73053,-2.122657,9.408174,-1.3426816,-8.3319235,-12.330441,-15.374168,-11.873276,-11.861722,-6.7421746,-4.7220654,-7.6507587
213,-613.28406,170.88968,-0.3515227,7.6321,-1.9123844,-7.3105125,-10.478617,-18.208364,-10.431627,-5.569287,-6.552476,-4.220148,-2.7378025
214,-489.64368,158.56355,2.2699187,-7.7944913,-6.1377306,-12.911919,-15.164199,-15.071288,-18.079458,-15.953531,-9.642134,-9.9543495,-7.2595663
215,-631.7722,151.41231,1.9430175,6.680395,-0.066186465,-3.0506697,-4.4007807,-7.5546093,-10.37748,-8.547048,-5.605728,-3.7156894,0.9903504
216,-576.64264,164.08862,2.0469372,6.9184694,4.3475156,-0.5986001,-12.922856,-14.703367,-9.862819,-13.352184,-11.417053,-5.2195344,-3.9665487
217,-573.0632,168.20757,-18.303501,10.827341,-2.1997325,5.711764,-9.888307,-14.637924,-10.529491,-19.979153,-8.419254,-6.292703,-12.342146
218,-663.91254,150.64584,10.1726465,4.876483,2.7107644,6.562328,6.2303634,-1.7995914,-4.228777,-3.823535,-2.0976033,-0.4641048,0.10598624
219,-503.34158,166.91261,-21.706993,-5.2487545,-10.080665,-11.585457,-13.057352,-13.453015,-20.835224,-20.666283,-7.825627,-9.908189,-6.928681
220,-543.98584,159.22533,-11.090629,1.3086975,-10.391397,-3.946174,-7.5364943,-22.532719,-20.378191,-16.262978,-5.3533387,-5.454165,-6.436659
221,-564.728,173.01639,-17.522448,13.799025,-8.588123,-1.4179003,-18.176083,-16.767305,-14.683566,-13.648381,-7.7301216,-8.337883,-6.538501
222,-614.5818,166.1322,-12.901846,15.273674,2.7866628,4.852103,-9.554954,-18.219288,-16.873163,-8.650039,-8.229078,-4.7924213,2.3924286
223,-587.5557,160.38428,-15.162529,13.489391,-2.264476,-3.328883,-11.923113,-12.740348,-8.944278,-17.778473,-8.914696,-4.7390337,-8.182841
224,-582.60315,155.97552,-9.316834,10.804836,9.645906,-2.1850595,-16.58971,-16.500025,-18.55209,-17.683456,-6.0482674,-6.0757227,-4.051584
225,-643.87244,149.59305,5.3250985,10.85454,-5.5154443,-2.3390577,-5.9283013,-3.607413,-4.576748,-10.480686,-7.2132726,-1.8179122,-2.5110357
226,-661.09454,158.64487,6.6902165,8.103244,-2.385764,2.808398,-5.4208026,-5.353413,-4.984071,-5.9592214,-6.7326393,-6.2757134,-3.9721422
227,-583.9438,188.48271,-3.6371458,3.6164238,2.7500212,-4.4732738,-8.219511,-12.61096,-13.259478,-12.031524,-11.075691,-9.673091,-5.0608773
228,-631.9842,162.28653,-1.3856748,11.9615755,-8.9967575,-6.234857,-10.78819,-7.2787423,-7.981885,-6.5499744,-8.653606,0.64392173,5.9081416
229,-577.19434,172.566,-24.072882,17.671955,2.5811617,-1.7461889,-19.323557,-19.909155,-21.207045,-5.4164124,0.49166536,-4.4205694,-6.4420533
230,-636.95593,156.2035,4.240539,13.856289,-9.795898,5.494221,-2.524636,-4.5578136,-10.372011,-7.1004715,-2.8811324,-5.5659037,-4.5750303
231,-607.6564,150.15935,3.104959,4.675142,-5.9864163,-2.457117,-4.1769686,-7.122409,-8.608527,-9.277973,-8.893287,-6.443856,0.5767637
232,-637.31323,168.61787,9.359142,6.8128715,2.18029,4.148405,1.1426753,-5.603192,-8.21539,-12.113054,-9.489537,-6.362594,-2.0079207
233,-586.1839,172.42418,-3.1766489,3.5809941,6.4134474,2.409174,-3.540777,-8.526067,-11.982139,-13.3967905,-7.2104945,-5.261685,-6.08339
234,-550.87335,170.61588,-24.21905,14.2238865,0.46292037,1.8838551,-7.0546794,-18.317867,-18.120756,-15.373602,-7.9592214,-14.1965,-6.4876
235,-586.36053,175.04724,-6.646311,19.496012,-1.824123,-2.5804393,-10.9112215,-11.833547,-10.944397,-18.609825,-15.579385,-13.398057,-4.76335
236,-570.9958,164.06432,-15.794931,16.89487,4.083455,9.970059,-5.0168195,-15.424415,-6.9591866,-6.9853096,-11.123837,-10.03998,-8.619419
237,-512.3108,183.22977,-36.902508,-2.0246017,-10.8788395,2.6504233,-14.044036,-17.145765,-18.544203,-16.266645,-9.542826,-7.785338,0.3114275
238,-577.26654,162.11188,-27.933264,15.361203,-2.8913844,11.922036,-9.368497,-21.032312,-18.858976,-14.163343,-7.9154515,-6.674373,-1.8236636
239,-463.52014,42.999756,22.202784,-2.9075346,7.3688235,-5.050676,8.243277,-9.494829,-0.3363282,-5.061145,1.0848022,-3.5927992,5.270709
240,-456.64798,46.2345,17.390257,-7.6911497,6.203242,-1.9229187,12.38392,-9.565585,-3.1207097,-7.579409,-2.0455513,-8.503469,1.4867244
241,-449.04843,57.419804,22.49847,-5.3715425,7.90974,-13.692358,-3.4874072,-11.274033,2.476155,-7.351363,1.8353562,2.7925448,3.7186575
242,-443.23044,62.379204,24.925829,-6.7299843,6.3650465,-2.9847732,10.914151,-10.340902,-1.9328047,-5.8540964,-1.1454605,-7.451271,1.8613446
243,-461.0621,46.696445,23.179365,-2.6063855,11.589534,-1.3799089,8.304848,-11.303155,0.91780293,-1.0845952,2.9234636,-7.233107,-1.5913333
244,-474.16528,43.297554,31.7044,2.8421872,17.309671,3.435266,16.477987,4.4420915,14.151371,4.5490975,8.359968,1.5174295,6.0119443
245,-447.0002,54.563023,19.940247,-3.153966,11.805782,-0.07348611,13.0325365,-6.8261437,0.36517107,-4.404935,2.3950074,-4.5530014,3.4049466
246,-453.4755,54.980347,21.159082,-8.805129,13.098025,4.378348,12.716467,-10.222601,-2.504999,-6.192883,-0.1533201,-7.46498,-2.5684788
247,-461.4775,43.288944,17.445835,-6.229821,9.934837,-0.9025337,12.328723,-6.9034467,-2.041869,-12.5265,-5.944824,-9.260166,-2.3953168
248,-455.34613,44.379253,16.925777,-2.2977564,8.96217,-1.426283,13.495251,-8.7981,-3.0615053,-10.459479,-3.2800343,-7.477529,-2.0340977
249,-478.25052,35.010876,23.326658,-6.09974,6.61358,-2.7312663,11.570924,-6.450463,-0.66268796,-9.059714,-0.790875,-4.7237363,0.14009647
250,-463.91705,46.206196,23.78273,-6.054006,7.4238772,-1.0778248,13.235576,-8.12593,-3.3896263,-10.269421,-2.2872655,-6.4079156,-0.05807503
251,-474.88876,33.153275,19.142431,-3.996778,8.78038,-1.86529,12.0794525,-8.555024,-2.4934552,-8.955704,-2.1454704,-6.058936,0.7102699
252,-453.60645,54.78169,26.427462,-3.8503785,8.368193,-0.8572899,11.698111,-10.518611,-3.7920635,-9.837227,-4.2487645,-11.916635,-5.027082
253,-476.6018,33.358,21.787048,-0.21083696,15.380606,2.6687088,12.31235,-7.2909703,0.58504903,-7.5262856,-2.2326317,-6.1054773,-0.2579802
254,-462.42084,49.58818,25.569216,-6.9321103,7.9146175,-0.4421094,12.165932,-10.447618,-5.408041,-10.475826,-2.581449,-7.8816514,-1.4596494
255,-433.1769,62.565353,19.63697,0.19777401,11.238626,-11.197403,-2.115274,-8.594632,8.180102,-1.7148774,6.058537,3.542707,2.9365947
256,-443.1815,53.56104,12.024205,-8.505253,9.733194,-4.2394414,8.127617,-9.221315,-0.35693955,-4.66102,1.3156037,-6.471743,-0.37187123
257,-413.763,69.6694,9.706586,-6.2961826,5.6913075,-5.980667,7.766742,-12.549284,-4.6610436,-11.374576,-3.339535,-5.9013104,1.3028587
258,-425.69577,65.9646,12.419319,-4.8076034,13.098074,-2.3328445,9.128146,-13.829612,-3.8243625,-4.065171,-1.7018796,-10.020622,-0.7536726
259,-434.75363,52.496143,9.946758,-0.93694556,14.917775,4.528643,14.229608,-9.137617,-0.62426656,-6.375732,1.5424845,-2.3294744,0.40201175
260,-439.42947,53.30713,12.223573,-5.284004,10.22037,2.372869,12.843047,-12.805192,-3.4644492,-8.358822,-0.7170536,-2.5980377,1.1922013
261,-466.84564,39.95421,20.160015,-1.7163348,12.26163,-4.538287,6.624124,-10.118198,-1.719052,-8.197148,-1.841284,-6.1525455,0.8283643
262,-431.9633,61.937523,6.9266047,-10.952153,17.002392,-5.525174,-1.2185796,-9.82104,4.2215505,-5.6150837,4.2229,5.501059,6.9127836
263,-435.59668,67.077286,18.891815,-8.048914,16.281458,1.1205813,5.2728653,-14.295566,-1.4495373,-5.994598,-3.5398867,-10.386055,-1.2808044
264,-443.70416,61.70384,24.67858,-2.7987692,13.215342,-0.8780164,10.975645,-7.853963,-1.6050597,-8.634552,-3.0521803,-9.260503,-0.924314
265,-460.68115,45.935875,26.92861,-0.9144373,4.253377,-3.9182396,11.740498,-9.407735,-2.6634467,-9.45642,-4.8673415,-8.861579,0.69980884
266,-451.57928,48.17451,19.668732,3.4440486,16.415455,-0.7693059,9.982903,-6.409131,3.1141694,-4.846779,0.53189236,-6.0231614,0.6312854
267,-406.16418,80.14111,16.360697,0.84567124,15.996438,-1.9495308,9.997391,-7.517151,2.3560553,-3.9401267,-1.0794314,-7.6313953,1.0018599
268,-437.9413,65.03567,25.06752,-1.6831481,12.104455,-1.3555738,9.783154,-10.119498,-0.49691787,-5.658435,-2.1574404,-7.3039465,1.88486
269,-451.91867,49.078217,16.72621,-2.111991,15.28082,-0.36445165,9.434729,-7.280755,3.2658963,-7.619684,-2.914561,-5.2515798,1.317749
270,-455.16583,49.176,17.095133,-5.346363,17.399117,5.524534,10.653805,-13.694425,-4.6600986,-8.933757,-3.020579,-7.7457795,-1.1791614
271,-445.04083,46.986588,10.59184,-1.3816515,12.460455,1.000455,14.140492,-11.624889,-4.044686,-9.971536,-5.5313263,-7.378069,3.2580578
272,-459.5266,47.52021,25.249773,-2.192663,6.7843013,-5.107814,8.046406,-9.447978,0.85854346,-5.368127,-1.3143417,-6.329568,1.6394697
273,-445.2289,50.463634,16.982153,2.0674958,12.222656,-3.9217212,7.7126513,-13.161566,-0.13768986,-3.9329743,-3.8582187,-11.334664,0.09613108
274,-460.7207,41.927254,13.9407015,-5.721792,9.597103,-6.082348,10.227336,-7.477723,0.48751414,-2.0247695,-0.007852294,-12.983239,-0.5141875
275,-453.6552,39.677784,11.131018,-1.868577,7.9851665,-3.5707524,11.166503,-10.147324,0.67392725,-4.61753,-3.049447,-10.043655,-0.44502082
276,-462.62958,39.26922,14.526319,-2.4811,11.49156,-4.706581,10.633166,-7.3947716,1.106021,-2.816622,-1.2732846,-11.741168,-2.0394533
277,-462.46555,46.13075,22.256145,-5.836915,9.111446,-0.9199987,9.947213,-10.193285,-0.7940753,-6.4618044,-0.65820473,-4.764684,0.41832173
278,-484.3771,25.86668,17.335405,-2.7801046,10.22661,-9.761853,5.643138,-3.2665262,7.1615396,-2.5813067,-1.2229975,-8.078641,-0.3685792
279,-462.11832,46.196564,16.715662,-14.483164,2.9225063,-5.3042083,10.290619,-8.295892,-1.4206101,-6.4158626,-0.2741481,-6.9559307,-0.20095532
280,-444.57504,48.502068,7.936206,-4.32557,10.434303,-10.454687,8.083853,-4.766053,1.937906,-7.998325,-5.8701925,-9.783633,0.97175604
281,-437.70544,46.295998,5.656888,2.684579,7.8346562,-14.662413,8.145555,-5.058475,4.8524003,-4.3843966,-6.4482183,-10.615683,-0.10433712
282,-456.0129,45.749393,19.872095,-3.28427,2.249881,-11.129592,6.9899306,-8.759587,1.5601326,-6.6459365,-3.2515206,-7.2135057,-0.22782038
283,-466.80466,41.534435,22.154541,-4.9310727,2.9963367,-11.964689,4.319355,-7.190101,5.3796234,-3.5182498,-3.156263,-9.7217865,-2.5161383
284,-449.3448,51.607597,21.016758,-0.6983712,9.738032,-4.6364756,7.764976,-7.4375863,4.319277,-8.071043,-8.851756,-11.42771,-3.4798188
285,-449.53195,43.11579,11.116577,-1.6955317,9.706467,-2.7156634,9.461364,-10.20543,0.98097557,-9.964671,-7.9988565,-7.6275616,-0.0014595332
286,-420.48413,73.27349,11.091537,-11.256602,14.4029875,-6.3019366,-3.3084698,-14.046144,3.627886,-3.1254296,5.863763,6.104784,6.878978
287,-430.57968,66.51892,14.572134,-10.593986,10.787839,-4.025033,3.706799,-11.792124,1.0488815,-10.2658825,-9.0030985,-10.7328,-1.1049111
288,-436.32355,64.861465,19.397886,-10.289201,3.0040915,-10.033098,3.78101,-10.299928,1.2372055,-11.712956,-8.779717,-8.908856,-1.0833386
289,-441.35614,59.65122,16.336502,-10.922109,8.72289,-2.1254838,7.1813836,-15.019816,-5.3657355,-9.637761,-5.586275,-11.522575,-1.1882735
290,-421.55975,71.6142,15.142625,-7.111129,9.81974,-10.480067,-3.5833557,-14.877273,0.96421355,-4.7895904,7.3636646,3.791862,0.80190027
291,-409.09238,86.13033,20.758303,-7.2500896,10.474489,-8.296973,-0.701723,-11.427678,1.3102653,-9.227012,4.8760366,9.12524,9.885544
292,-484.26898,24.925577,12.9435625,-8.571867,9.363516,-5.017561,7.26709,-5.189216,6.3269715,-2.7199957,-0.4210745,-4.9715347,2.5354204
293,-479.86075,30.151455,16.417389,-5.5548835,11.879402,-5.733158,4.405076,-7.0005426,4.791602,-5.8550215,-5.195646,-9.431673,0.8662946
294,-448.10065,56.867043,24.277859,-5.54616,3.268949,-6.6347027,9.186654,-11.1116905,-2.951638,-10.444486,-5.8349643,-6.846935,0.97015977
295,-458.0809,49.65762,23.975746,-4.035594,7.5158834,-6.5585294,6.105472,-8.579027,2.0733879,-7.6581883,-4.5363145,-7.0190964,0.9053891
296,-448.13702,49.410835,16.775368,-3.719175,5.775003,-6.7977247,8.319336,-8.546319,1.4441754,-10.076734,-6.246311,-7.1525526,-1.5266517
297,-456.34702,52.728683,21.564684,-10.941641,6.029071,-4.2920513,5.7584934,-14.224324,-1.9402158,-3.6814117,2.3579934,-3.6354277,3.065603
298,-450.7888,47.460403,14.304078,-8.883536,0.17796922,-8.97438,8.516642,-11.393963,-0.4955242,-4.9085236,-0.8623067,-4.021113,5.0797777
299,-412.49774,82.45157,20.712927,-4.7251105,12.873364,-5.569662,2.6248956,-12.476344,-1.0848414,-8.440738,2.481876,2.8907943,6.3056197
300,-453.88754,56.4076,26.468689,-5.4931855,8.11978,-5.106512,7.5375314,-7.2115808,3.245222,-6.019663,-3.240659,-6.840533,2.482781
301,-446.40997,58.399857,20.087734,-7.1191487,12.763685,-4.357626,2.6092339,-12.938081,-1.0630239,-2.732009,10.731282,5.3447056,3.3877146
302,-444.84164,63.094738,22.831411,-10.026193,10.846486,-0.83529955,4.419283,-15.443196,-1.937831,-6.8392534,-3.8667727,-9.144434,0.52508676
303,-453.92532,53.510403,26.127203,-1.065375,10.852038,-2.5927477,7.784883,-11.77409,-2.7366898,-8.190291,-2.2963681,-7.358462,-0.13374905
304,-464.68503,36.84176,17.175875,1.3087631,12.523098,-4.1361303,8.269108,-9.194223,-0.42887196,-9.111185,-3.3667219,-4.884262,3.2764947
305,-470.059,37.672775,17.154385,-8.623201,6.986871,-6.4217615,5.151078,-10.002701,1.0968789,-6.206754,-1.3727016,-5.2223015,3.5518754
306,-451.02234,51.079456,13.756263,-9.415926,12.717667,-1.5381795,6.547425,-10.261536,-0.011420345,-9.898587,-5.1275797,-6.5896816,1.1241864
307,-433.6931,69.2043,22.083391,-12.486121,-0.7574322,-9.846894,7.8839006,-9.402037,0.8506093,-7.8928185,-7.4739985,-10.252966,1.2730187
308,-435.58105,70.993385,25.48694,-11.102968,2.8379443,-7.2497745,7.574917,-8.555517,1.2853122,-6.080705,-2.0871823,-6.7416687,1.2261006
309,-464.66916,43.850185,25.566874,-1.2803969,6.5491886,-5.715511,10.082451,-6.2491894,1.9168361,-6.6884823,-2.7364392,-8.000846,-1.4376042
310,-466.61115,46.234013,23.726215,-6.485349,11.952934,-1.6811213,6.6995234,-7.5184073,4.799142,-5.193095,-4.996815,-9.709748,0.21018094
311,-447.6128,63.242313,29.607302,-5.0155625,8.148523,-3.0014825,11.823608,-7.789852,-1.2509979,-4.8421187,1.918302,-4.9615154,0.6725145
312,-423.71082,66.73314,11.538297,-6.8589096,12.211262,-0.9009146,7.220972,-13.84271,-0.6551231,-7.2371926,-5.11902,-6.7342095,1.4653884
313,-429.16306,70.295456,22.429274,-6.8342743,5.974592,-3.297872,11.990434,-6.659625,2.4966133,-6.8188133,-4.422486,-7.8748684,1.9593184
314,-431.7972,67.351585,20.294998,-5.979106,7.8907466,-4.0429587,11.766511,-6.3646455,1.8835055,-7.7462206,-5.2279334,-5.650454,4.286911
315,-429.39258,67.55214,17.912329,-5.9597983,15.435718,6.2462015,11.910458,-13.15301,-0.6459025,-5.389917,-3.4342732,-7.126235,2.4492273
316,-448.98065,51.653862,21.389162,-1.0626191,11.026941,3.1085477,15.373359,-8.575909,-1.0905862,-6.6031723,-1.332349,-7.712436,0.034421172
317,-449.2683,51.054104,18.93757,-4.3539867,9.92899,2.6339092,16.454647,-6.686622,-1.8679179,-8.334758,-1.3368152,-6.2353387,1.5965018
318,-458.03342,50.377056,23.88697,-5.5338883,10.544056,1.847583,12.92357,-9.917672,-4.415929,-8.804941,-1.0640032,-6.7313886,-0.6570532
319,-447.53632,51.79751,21.928255,-1.4933147,7.6786394,-1.8051295,10.49145,-10.728186,-2.49928,-7.581595,-1.4534671,-7.5884733,-0.4372687
320,-469.23038,41.32557,24.404589,-4.0893106,6.53541,-4.635794,11.219369,-5.0986896,1.8832872,-6.9175415,-2.6256797,-7.619843,-1.1033882
321,-446.02405,51.620796,15.81464,-8.003213,5.2709007,2.6003766,17.713953,-9.604583,-3.7862968,-7.3428755,-0.20538978,-3.444984,2.3104022
322,-452.514,48.260803,20.730396,-0.026564172,10.54395,3.7806666,20.113827,-6.184098,-1.4182674,-3.6154351,3.6987329,-3.478481,4.2751913
323,-439.32678,62.48967,25.695087,-2.767831,6.8879557,-0.75200975,13.957832,-6.3151793,3.7013147,-0.14159639,3.382254,-4.7310176,3.0787997
