,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35
58,-538.71466,127.87243,-11.767403,12.820591,-7.0309663,-1.5756114,-6.6091576,-18.677885,-13.229999,-3.662356,-5.398501,-6.698913,-1.5075933,-666.58716,139.63982,-24.587996,19.851555,-5.4553547,5.0335464,12.068727,-5.4478874,-9.567643,1.7361453,1.3004116,-5.19132,-806.2269,164.22781,-44.439552,25.306913,-10.488901,-7.0351806,17.516615,4.119756,-11.303788,0.4357341,6.4917316
59,-598.1818,159.51126,-19.254776,23.908657,-0.52387786,2.8357959,-10.40374,-9.595616,-12.750483,-12.867765,-8.833384,-9.690738,-3.9736228,-757.693,178.76604,-43.163433,24.432535,-3.3596747,13.239536,-0.8081247,3.1548665,0.11728281,-4.034381,0.8573541,-5.7171154,-936.45905,221.92946,-67.59596,27.792208,-16.59921,14.047661,-3.962991,3.0375836,4.151664,-4.891735,6.574469
60,-553.73126,164.17178,-23.387566,7.896107,-7.1952763,-1.9328173,-5.233764,-22.54445,-19.278425,-9.158835,-6.0740037,-6.467122,0.41739318,-717.903,187.55934,-31.283674,15.091385,-5.2624593,3.3009472,17.310688,-3.2660265,-10.119592,-3.0848315,0.39311936,-6.8845153,-905.46246,218.84302,-46.375053,20.353844,-8.563405,-14.009741,20.576715,6.8535643,-7.0347595,-3.477951,7.277635
61,-563.2782,164.20871,-17.884523,15.261624,-25.413544,-5.4517775,-11.437364,-5.129681,-7.9492154,-10.538771,-8.5308895,-8.189184,-6.8416,-727.4869,182.09325,-33.146145,40.67517,-19.961767,5.985586,-6.307684,2.8195353,2.5895555,-2.0078824,-0.34170422,-1.3475846,-909.5802,215.23938,-73.82131,60.636936,-25.947353,12.29327,-9.127219,0.22998044,4.5974374,-1.6661782,1.0058804
62,-535.8435,133.10992,-23.322788,17.006235,8.739046,0.77482134,-16.409868,-20.119242,-10.62845,-15.257609,-11.64377,-9.203095,-9.417835,-668.9534,156.43271,-40.32902,8.267189,7.9642253,17.184689,3.7093759,-9.490791,4.6291595,-3.6138403,-2.440674,0.2147381,-825.38617,196.76173,-48.596214,0.3029638,-9.220464,13.475314,13.200167,-14.11995,8.242999,-1.1731659,-2.6554122
63,-638.432,158.57307,-5.2372565,15.733754,4.252537,6.272656,-7.420762,-13.679215,-11.3611,-4.9947324,-5.1671214,-1.7123097,1.958766,-797.00507,163.81032,-20.971012,11.481218,-2.0201185,13.693418,6.2584534,-2.3181148,-6.3663673,0.17238855,-3.4548123,-3.6710758,-960.8153,184.78133,-32.45223,13.501336,-15.713534,7.434964,8.576569,4.048253,-6.538756,3.6272006,0.21626349
64,-593.64044,161.90607,-18.521694,17.10679,-2.003435,4.0803766,-13.706708,-14.738464,-11.578987,-13.110267,-9.483144,-6.6033344,-8.015673,-755.54645,180.42778,-35.628487,19.110222,-6.083811,17.787085,1.0317577,-3.159478,1.5312791,-3.6271236,-2.8798087,1.4123374,-935.9743,216.05626,-54.738712,25.194036,-23.8709,16.755327,4.1912355,-4.6907573,5.1584024,-0.7473149,-4.292146
65,-512.8928,154.71762,-24.077454,0.1367451,-14.013792,-8.215187,-12.739179,-11.881406,-13.699418,-13.323572,-2.2537475,-4.7677627,-4.9715815,-667.61035,178.7951,-24.214197,14.150537,-5.7986045,4.5239906,-0.85777277,1.8180121,-0.37584543,-11.069825,2.5140152,0.20381862,-846.40546,203.00928,-38.364735,19.949142,-10.322596,5.3817635,-2.6757855,2.1938577,10.69398,-13.583839,2.3101966
66,-585.3713,115.10955,-2.845037,8.800245,-9.167729,-3.155179,-1.0709883,-3.9847379,-10.805528,-7.588149,-0.21524918,-4.858321,-1.5303091,-700.48083,117.95458,-11.645283,17.967974,-6.012551,-2.0841906,2.9137495,6.82079,-3.217381,-7.3728986,4.6430726,-3.328012,-818.4355,129.59988,-29.613255,23.980526,-3.92836,-4.9979405,-3.9070408,10.038171,4.155518,-12.01597,7.971084
67,-525.2239,122.9377,0.7870581,6.8328547,1.8613352,-9.043988,-10.433238,-9.29661,-12.232982,-8.858228,0.9948158,-4.942582,-8.510395,-648.16156,122.15064,-6.0457964,4.97152,10.905322,1.3892505,-1.1366292,2.9363708,-3.3747525,-9.8530445,5.937398,3.5678136,-770.3122,128.19644,-11.017317,-5.9338026,9.516073,2.5258794,-4.0730014,6.3111243,6.4782915,-15.790442,2.3695843
68,-517.76245,142.10992,-20.335276,9.40625,0.9993922,-5.5966816,-16.188118,-19.157396,-14.343975,-12.343371,-12.067125,-11.098061,-3.1903799,-659.8723,162.4452,-29.741526,8.406858,6.596073,10.591436,2.9692786,-4.8134203,-2.0006042,-0.27624625,-0.96906495,-7.907681,-822.31757,192.18672,-38.148384,1.8107848,-3.9953642,7.6221585,7.782699,-2.8128161,-1.7243578,0.69281876,6.938616
69,-631.99695,148.46164,-5.6975694,12.177664,-1.7344377,2.391953,-1.5411685,-9.166231,-13.237882,-8.120655,-1.5070355,-6.572479,-2.8002412,-780.4586,154.15923,-17.875235,13.912103,-4.1263905,3.9331214,7.6250625,4.0716515,-5.117227,-6.6136193,5.0654426,-3.7722373,-934.61774,172.03444,-31.787336,18.038494,-8.059512,-3.6919413,3.5534112,9.188879,1.4963927,-11.679062,8.837681
70,-579.83307,132.7076,-8.91612,13.40654,-1.4860562,0.8268046,-4.0530157,-14.1740885,-10.344186,-8.643765,-8.21956,-4.8074436,-4.708634,-712.5406,141.62372,-22.32266,14.892598,-2.3128607,4.87982,10.121074,-3.8299031,-1.7004211,-0.4242058,-3.4121158,-0.0988099,-854.1644,163.94638,-37.215256,17.20546,-7.192681,-5.2412534,13.950977,-2.1294816,-1.2762154,2.9879103,-3.313306
71,-600.41034,149.17824,-2.8265243,7.102024,4.856316,4.5905676,-0.89827436,-8.085594,-12.762244,-10.252355,-3.532747,-7.356909,-3.50983,-749.5886,152.00476,-9.928549,2.2457078,0.2657485,5.4888425,7.1873198,4.6766496,-2.509891,-6.719606,3.8241615,-3.8470788,-901.59326,161.93332,-12.174256,1.9799595,-5.2230935,-1.698478,2.510671,7.1865406,4.209715,-10.543767,7.671241
72,-556.55225,152.923,-9.2375765,7.1067123,-0.7076667,1.0959289,-4.7831435,-15.553777,-13.859534,-11.846943,-10.305962,-8.549582,-3.427688,-709.4753,162.16058,-16.344288,7.8143787,-1.8035952,5.879072,10.770634,-1.6942426,-2.0125926,-1.5409791,-1.7563813,-5.1218944,-871.63586,178.50485,-24.158665,9.617973,-7.682668,-4.89156,12.464876,0.31834945,-0.47161314,0.21540241,3.3655126
73,-534.55743,157.53264,-32.797134,10.116909,-6.581492,1.514604,-9.145406,-12.795954,-12.48425,-16.09122,-5.4855294,-3.6461756,-7.1918993,-692.09015,190.32977,-42.914043,16.698402,-8.096096,10.66001,3.6505473,-0.31170398,3.6069694,-10.60569,-1.839353,3.5457234,-882.41986,233.24382,-59.612446,24.794498,-18.756105,7.0094624,3.9622517,-3.9186735,14.21266,-8.766336,-5.385076
74,-549.7316,147.34914,-20.037395,8.624217,-2.7362165,2.4616675,-5.056242,-16.73712,-16.393759,-13.385832,-9.474699,-6.006165,-2.6928315,-697.08075,167.38655,-28.661612,11.360434,-5.1978836,7.517909,11.680879,-0.343361,-3.0079277,-3.9111323,-3.4685335,-3.3133337,-864.4673,196.04814,-40.022045,16.558317,-12.715793,-4.1629696,12.02424,2.6645672,0.9032045,-0.44259834,-0.15519966
75,-396.87595,144.44928,-40.811123,3.4046695,-12.175193,-18.16742,-24.245987,-26.7735,-19.131844,-13.331274,-10.002142,-9.738293,-4.9059963,-541.3252,185.2604,-44.21579,15.579863,5.992227,6.0785675,2.527514,-7.641657,-5.8005695,-3.329132,-0.26385045,-4.832296,-726.58563,229.4762,-59.79565,9.587635,-0.08634025,3.5510538,10.169172,-1.8410883,-2.471438,-3.0652816,4.5684447
76,-617.3795,151.50845,-7.73351,19.680716,2.8288167,5.275378,-7.0622535,-8.871573,-11.897242,-10.427459,-8.225926,-7.911938,-2.35212,-768.888,159.24197,-27.414228,16.8519,-2.4465618,12.337632,1.8093195,3.0256677,-1.4697826,-2.2015324,-0.3139885,-5.559818,-928.13,186.65619,-44.26613,19.298462,-14.784193,10.528313,-1.2163483,4.4954505,0.7317499,-1.8875439,5.2458296
77,-478.26,139.27924,-21.749228,0.22853567,-10.607722,-14.519921,-13.098149,-15.16057,-15.447521,-14.350919,-8.786637,-7.7591515,-4.9131603,-617.5393,161.02846,-21.977764,10.836258,3.9121985,-1.4217716,2.0624204,0.28695232,-1.0966018,-5.5642824,-1.0274858,-2.8459911,-778.56775,183.00624,-32.814022,6.92406,5.3339705,-3.4841921,1.7754675,1.383554,4.467681,-4.536797,1.8185049
78,-396.71805,126.10011,-41.39695,2.0674942,-11.740182,-8.882156,-15.652836,-22.681776,-19.281721,-10.643787,-8.955219,-10.8617115,-6.5258813,-522.8182,167.49707,-43.464443,13.807676,-2.8580263,6.7706795,7.02894,-3.4000525,-8.637936,-1.6885672,1.906491,-4.3358297,-690.31525,210.9615,-57.272118,16.6657,-9.628705,-0.25826058,10.428993,5.2378836,-6.9493685,-3.5950584,6.24232
79,-474.30463,147.0336,-41.880836,-5.1611376,-1.3244511,-12.052192,-19.147749,-11.579687,-16.392624,-20.92116,-5.222774,-4.991183,-7.5225773,-621.33826,188.91444,-36.719696,-3.8366861,10.72774,7.095555,-7.56806,4.8129363,4.5285363,-15.698387,-0.2315909,2.5313938,-810.2527,225.63414,-32.883015,-14.564427,3.632187,14.663614,-12.380996,0.2844003,20.226923,-15.466795,-2.7629848
80,-486.4618,131.7937,-33.063305,9.3899975,2.3956525,-8.533521,-16.57044,-16.470098,-15.874165,-16.220997,-3.64721,-2.301444,-5.9919243,-618.2555,164.85703,-42.45331,6.9943447,10.929173,8.036918,-0.100341514,-0.5959327,0.34683222,-12.573789,-1.3457654,3.69048,-783.11255,207.31032,-49.44765,-3.9348292,2.8922555,8.1372595,0.495591,-0.9427646,12.92062,-11.228024,-5.0362453
81,-490.2571,134.08333,-29.156515,3.834658,-1.5845569,-10.288811,-14.223601,-17.18322,-15.02211,-16.225378,-3.9324186,1.9272369,-7.191267,-624.3405,163.23985,-32.99117,5.4192142,8.704254,3.93479,2.9596183,-2.1611104,1.2032695,-12.292959,-5.8596554,9.118504,-787.5803,196.231,-38.41039,-3.2850397,4.769465,0.97517157,5.120728,-3.3643796,13.49623,-6.433304,-14.97816
82,-452.95493,134.28418,-37.247944,2.7856116,-7.130854,-13.63046,-19.233482,-8.122541,-9.798586,-18.450384,-6.2307796,-2.4992766,-5.0459237,-587.23914,171.53212,-40.033558,9.916466,6.4996047,5.603024,-11.110941,1.6760447,8.651797,-12.219604,-3.7315028,2.5466468,-758.7712,211.56569,-49.95002,3.4168608,0.89657897,16.713966,-12.786987,-6.9757524,20.871403,-8.488101,-6.2781506
83,-529.2585,142.68387,-29.883768,6.416265,-3.322707,-4.6920056,-7.5709977,-21.235666,-19.188549,-6.506019,-2.407534,-11.1516695,-3.6276045,-671.94226,172.56764,-36.300034,9.738973,1.3692992,2.8789926,13.664665,-2.0471144,-12.682531,-4.0984855,8.744136,-7.524065,-844.51,208.86768,-46.03901,8.369672,-1.5096931,-10.785674,15.7117815,10.635417,-8.584046,-12.842622,16.268202
84,-580.1478,138.37936,11.187891,1.0116278,1.2095908,-3.095314,-5.6791897,-7.9838347,-8.08556,-6.119144,-5.494895,-6.6322618,-3.2481217,-718.5271,127.19148,10.176264,-0.19796349,4.3049054,2.583875,2.3046458,0.1017255,-1.9664162,-0.6242496,1.1373675,-3.3841407,-845.7185,117.015205,10.374228,-4.5028687,1.7210304,0.2792289,2.2029204,2.0681422,-1.3421665,-1.7616171,4.521508
85,-539.55536,176.94017,-15.16555,-8.97672,-1.8490005,-12.294814,-7.429021,-7.550255,-15.653314,-9.436278,-2.3995144,-7.480358,-5.3613315,-716.4955,192.10571,-6.18883,-7.1277184,10.445812,-4.865792,0.121233806,8.103059,-6.217037,-7.0367637,5.080844,-2.1190264,-908.6012,198.29453,0.9388892,-17.57353,15.311604,-4.9870253,-7.981826,14.320095,0.8197273,-12.117609,7.19987
86,-614.00494,172.05428,-25.975786,12.099896,15.600566,2.4925687,-0.8746301,-8.171364,-17.151058,-9.231909,-0.10096135,-2.141545,-10.220963,-786.05914,198.03006,-38.075684,-3.5006688,13.107996,3.3671985,7.2967334,8.979696,-7.9191513,-9.130946,2.0405834,8.079417,-984.08923,236.10573,-34.575016,-16.608665,9.740797,-3.9295347,-1.6829622,16.898846,1.2117957,-11.17153,-6.038833
87,-599.5554,158.77591,-16.92034,1.8293151,6.453183,1.7742505,-0.013085314,-6.1933017,-9.745653,-10.624875,-7.378793,-2.5369818,-2.591678,-758.33136,175.69624,-18.749655,-4.623868,4.678933,1.7873356,6.1802154,3.5523515,0.87922263,-3.246083,-4.8418107,0.05469621,-934.0275,194.4459,-14.125788,-9.3028,2.8915968,-4.39288,2.627864,2.673129,4.125305,1.5957282,-4.8965073
88,-621.1955,162.37741,-7.70085,17.483541,-2.0007405,1.2980846,-2.0550854,-5.749641,-16.885767,-11.184395,-6.541396,-6.6290126,1.2602466,-783.5728,170.07823,-25.184391,19.484282,-3.2988253,3.35317,3.6945555,11.136127,-5.7013726,-4.642998,0.087616324,-7.88926,-953.6511,195.26265,-44.668674,22.783108,-6.6519947,-0.34138563,-7.4415717,16.837498,-1.0583746,-4.7306147,7.9768763
89,-534.3705,164.0516,-35.256237,6.261001,-1.3556467,-11.882017,-7.368963,-9.40892,-10.745318,-15.19632,-15.4516535,-4.674413,-3.4350739,-698.4221,199.30785,-41.51724,7.616648,10.526371,-4.5130534,2.039957,1.3363988,4.451,0.25533372,-10.77724,-1.239339,-897.73,240.82507,-49.13389,-2.9097219,15.039425,-6.553011,0.703558,-3.1146014,4.195667,11.032574,-9.537901
90,-549.6752,157.65123,-23.568497,-1.3134414,-1.9668456,-14.861876,-3.7705636,-7.498177,-14.558625,-12.268807,-6.220425,-1.1008759,-4.1529083,-707.32635,181.21973,-22.255056,0.6534042,12.89503,-11.091312,3.727614,7.060447,-2.2898176,-6.0483823,-5.1195493,3.0520325,-888.54614,203.4748,-22.908459,-12.241626,23.986341,-14.818926,-3.3328335,9.3502655,3.7585647,-0.9288327,-8.171581
91,-579.59955,155.3743,-11.831681,5.9521093,8.387943,-8.669905,-0.6744767,-6.293125,-17.10014,-11.66161,-7.422498,-5.9075255,-5.5320873,-734.9739,167.206,-17.783792,-2.4358332,17.05785,-7.9954286,5.618647,10.807014,-5.438529,-4.239112,-1.5149723,-0.37543866,-902.1798,184.98978,-15.347957,-19.493683,25.053278,-13.614077,-5.188366,16.245543,-1.1994166,-2.7241395,-1.1395333
92,-614.6442,168.91466,-16.918009,11.340248,-1.6598729,-2.9987082,-2.5528414,-6.2304726,-4.862015,-7.507101,-9.249033,-1.4773173,-1.4481481,-783.5589,185.83266,-28.258257,13.000121,1.3388354,-0.4458665,3.6776314,-1.3684578,2.645086,1.7419323,-7.771716,-0.02916914,-969.39154,214.09093,-41.258377,11.661284,1.7847021,-4.123498,5.046089,-4.013544,0.9031538,9.513649,-7.742548
93,-621.5724,174.30591,-12.718459,5.6679187,4.3057866,3.531735,-2.8132756,-12.597269,-15.372406,-6.954613,-5.608175,-1.8928843,-2.4738648,-795.87823,187.02437,-18.386377,1.3621322,0.77405167,6.3450108,9.783994,2.7751362,-8.417793,-1.3464379,-3.71529,0.58098,-982.90265,205.41075,-19.748508,0.58808094,-5.5709586,-3.4389834,7.0088577,11.192929,-7.071355,2.3688526,-4.2962704
94,-653.57104,164.08105,-3.2470806,5.2332664,4.3291655,-2.3688357,-6.366252,-2.269899,-4.723839,-8.305501,-9.593847,-1.6691719,3.7046537,-817.65204,167.32814,-8.480346,0.90410066,6.6980014,3.997416,-4.0963535,2.4539402,3.581662,1.2883459,-7.924675,-5.3738256,-984.9802,175.80847,-9.384449,-5.7939005,2.7005851,8.093769,-6.550293,-1.1277214,2.293316,9.213021,-2.5508497
95,-568.2106,156.44142,-29.610182,20.819569,-3.5128877,6.276734,-6.4861455,-5.8215814,-14.173501,-5.1854405,-4.180228,-4.392099,-5.1238,-724.652,186.05162,-50.429752,24.332455,-9.789621,12.76288,-0.6645645,8.351919,-8.98806,-1.0052123,0.21187052,0.7317008,-910.7036,236.48137,-74.76221,34.122078,-22.552498,13.427444,-9.016483,17.33998,-7.9828477,-1.217083,-0.51983047
96,-650.59686,148.41115,-4.622349,14.082723,2.083123,7.7605667,-1.6486664,-7.976192,-14.814246,-5.1126413,-0.66691715,-5.9215326,-3.7322466,-799.0081,153.0335,-18.70507,11.9995985,-5.677443,9.409233,6.3275256,6.838053,-9.701605,-4.4457235,5.2546153,-2.1892858,-952.0416,171.73859,-30.704668,17.677042,-15.086677,3.081706,-0.5105272,16.539658,-5.2558827,-9.700339,7.4439015
97,-567.7457,146.64522,-32.73977,16.363008,-10.5993395,6.6771116,-4.391227,-1.621322,-11.032057,-3.01965,-5.3864727,-0.58426094,-0.5791145,-714.3909,179.385,-49.102776,26.96235,-17.276451,11.068339,-2.7699049,9.410734,-8.012406,2.3668232,-4.802212,-0.0051464955,-893.7759,228.48775,-76.06513,44.238804,-28.34479,13.838242,-12.180639,17.423141,-10.3792305,7.169035,-4.7970653
98,-584.22345,151.79878,-29.794641,21.779211,-3.5126622,4.988458,-4.45292,-4.152087,-11.0105505,-5.41991,-5.6848316,-1.5883704,-0.5588519,-736.02234,181.59343,-51.573856,25.291874,-8.50112,9.441378,-0.3008321,6.858464,-5.5906415,0.26492175,-4.096461,-1.0295184,-917.6157,233.16728,-76.86572,33.792995,-17.9425,9.74221,-7.159295,12.449105,-5.8555627,4.3613825,-3.066943
99,-575.00665,157.95987,-23.209496,17.416561,-11.45897,1.4898448,-7.928353,-0.95752627,-11.910138,-8.034582,-5.5954556,-0.7007679,-0.3595393,-732.9665,181.16934,-40.626057,28.875532,-12.948815,9.418199,-6.970827,10.952613,-3.8755562,-2.4391263,-4.894688,-0.3412283,-914.13586,221.79543,-69.50159,41.824345,-22.36701,16.389025,-17.923439,14.828168,-1.43643,2.4555616,-4.5534596
100,-548.53107,164.00471,-21.879019,23.239065,-10.250523,3.0923412,-8.053164,-7.3778577,-19.002914,-6.5077367,-7.4711847,-4.5165343,-5.1617727,-712.53577,185.88376,-45.118084,33.48959,-13.342864,11.145504,-0.6753054,11.625054,-12.495176,0.9634478,-2.95465,0.64523816,-898.4195,231.00183,-78.60767,46.83246,-24.488369,11.82081,-12.30036,24.120234,-13.458624,3.918098,-3.5998886
101,-527.57684,183.16849,-20.217875,-1.2831196,-1.053113,-11.828672,-4.514003,-11.614893,-14.447111,-10.708878,-10.5908985,-7.096605,-7.429982,-710.7453,203.38638,-18.934755,-0.23000653,10.775558,-7.3146706,7.100891,2.832217,-3.7382314,-0.11798043,-3.4942935,0.33337685,-914.1316,222.32112,-18.70475,-11.005568,18.09023,-14.415563,4.2686744,6.570449,-3.6202514,3.376314,-3.8276703
102,-594.8013,132.8497,-3.251695,7.656708,9.605041,1.7010485,1.3471572,-3.6413019,-6.275884,-7.4412694,-3.9497838,-2.2473428,-7.310332,-727.65094,136.1014,-10.908402,-1.948332,7.9039917,0.3538912,4.9884596,2.6345818,1.1653854,-3.4914856,-1.7024407,5.0629888,-863.7523,147.00978,-8.96007,-9.852323,7.5501,-4.634568,2.3538778,1.4691967,4.6568713,-1.7890452,-6.7654295
103,-654.09406,152.88965,4.2725987,17.411005,-1.6470908,1.3968769,-1.6924218,-3.7597997,-11.792732,-6.2830925,-3.9303071,-5.2939744,0.49502286,-806.98364,148.61703,-13.138407,19.058098,-3.0439675,3.0892987,2.0673778,8.032932,-5.509639,-2.3527858,1.3636677,-5.788998,-955.60065,161.75548,-32.196503,22.102066,-6.1332664,1.0219208,-5.965554,13.542572,-3.1568534,-3.7164536,7.1526656
104,-600.7979,159.9242,-24.792189,19.630753,5.3816795,4.8455744,-0.7202235,-6.582228,-7.0542936,-9.981698,-6.058649,-2.2190225,-6.268796,-760.7221,184.71637,-44.42294,14.249073,0.53610504,5.565798,5.862005,0.47206545,2.9274042,-3.9230485,-3.839627,4.049774,-945.43854,229.13931,-58.672016,13.712969,-5.0296926,-0.29620674,5.38994,-2.4553387,6.8504524,-0.08342118,-7.8894014
105,-637.2092,162.87411,-8.307305,12.354925,7.5026755,2.8224316,-0.5697897,-4.202686,-8.437543,-4.700141,-4.6333194,-1.4455278,-5.0582595,-800.0834,171.18141,-20.662231,4.85225,4.680244,3.3922212,3.6328967,4.234856,-3.7374015,-0.06682157,-3.1877918,3.6127312,-971.2649,191.84364,-25.51448,0.17200585,1.2880226,-0.2406755,-0.601959,7.9722576,-3.6705801,3.1209702,-6.800523
106,-564.9472,156.08968,-24.353258,-3.9135277,-1.7552892,-10.767421,-3.5339842,-3.2638075,-9.11917,-7.7094674,1.8193413,-0.8399059,-1.8850219,-721.0368,180.44292,-20.439728,-2.158239,9.012131,-7.2334366,-0.2701766,5.8553624,-1.4097025,-9.528809,2.6592474,1.0451161,-901.47986,200.88264,-18.281488,-11.17037,16.245567,-6.9632607,-6.1255383,7.2650642,8.119107,-12.188057,1.6141313
107,-579.1954,185.34302,-28.519373,9.742047,0.42910025,-10.322855,-7.029095,-3.8075273,-5.4203095,-8.891954,-8.301931,-3.0978858,-1.0765144,-764.53845,213.86243,-38.26142,9.312947,10.751955,-3.2937593,-3.2215686,1.6127816,3.4716456,-0.59002316,-5.204045,-2.0213716,-978.4009,252.12384,-47.574368,-1.4390073,14.045715,-0.07219085,-4.8343496,-1.8588631,4.0616684,4.6140223,-3.182674
108,-626.0883,167.3344,-18.703657,6.854415,6.1757483,2.9993615,3.5022817,-5.364135,-12.951448,-3.2203705,-2.647686,-4.1215944,-2.2888248,-793.4228,186.03807,-25.558071,0.6786666,3.1763873,-0.50292015,8.866417,7.587315,-9.731078,-0.57268447,1.4739081,-1.8327696,-979.4609,211.59615,-26.236736,-2.4977205,3.6793075,-9.369337,1.2791023,17.318394,-9.158395,-2.0465927,3.3066773
109,-650.3415,158.41432,3.5640624,12.361246,-6.6137476,-2.253301,-2.447891,-7.097146,-12.227684,-2.4650683,-2.4503264,-7.2002544,-0.03967356,-808.7558,154.85023,-8.797183,18.974993,-4.360447,0.19458999,4.6492543,5.13054,-9.762617,-0.014741973,4.749928,-7.1605806,-963.6061,163.64745,-27.772179,23.33544,-4.5550365,-4.4546647,-0.481285,14.893157,-9.747876,-4.76467,11.91051
110,-606.6031,178.5663,-16.477259,7.167404,-3.2079222,-6.685659,0.42973006,-5.0157337,-11.084591,-4.02242,-5.533712,-9.435036,-3.1956892,-785.1694,195.04358,-23.644663,10.375326,3.4777367,-7.115389,5.445463,6.0688567,-7.0621705,1.5112916,3.9013233,-6.239346,-980.21295,218.68825,-34.01999,6.8975887,10.593124,-12.560853,-0.62339383,13.131027,-8.5734625,-2.3900313,10.140668
111,-565.7696,179.76706,-34.640316,6.3157005,9.4076605,0.07504067,-5.665048,-12.126258,-13.75595,-15.182287,-9.256947,-6.67366,-9.60183,-745.5366,214.4074,-40.956017,-3.0919595,9.33262,5.7400885,6.46121,1.6296937,1.4263369,-5.9253416,-2.583287,2.928171,-959.94403,255.3634,-37.864056,-12.424578,3.5925312,-0.72112125,4.8315153,0.20335682,7.351678,-3.3420541,-5.5114574
112,-579.7248,164.41302,-20.486525,-1.0107784,7.57285,-1.7281047,-2.2859552,-11.410187,-10.397151,-8.602691,-6.4720354,-1.3158534,-2.7850404,-744.1379,184.89954,-19.47575,-8.583629,9.300955,0.55785066,9.124232,-1.0130354,-1.7944607,-2.1306553,-5.156182,1.4691868,-929.03735,204.37529,-10.892119,-17.884583,8.743104,-8.566381,10.137267,0.7814252,0.33619466,3.0255265,-6.6253686
113,-550.9107,171.27417,-40.81071,1.6248883,6.6101065,-1.3630953,-9.024688,-10.895631,-9.334755,-8.119356,-4.155956,-0.15854129,-1.8106555,-722.1848,212.08487,-42.435596,-4.9852166,7.9732018,7.6615934,1.8709428,-1.5608766,-1.2153986,-3.9634004,-3.997415,1.6521145,-934.2697,254.52048,-37.450382,-12.95842,0.311608,5.7906513,3.4318197,-0.34547824,2.7480016,0.034014568,-5.649529
114,-545.78546,163.13667,-17.204254,-7.036874,5.874051,-10.18641,-12.821592,-11.445431,-11.275206,-9.1803875,-6.587799,-4.174532,-3.9253879,-708.9223,180.34093,-10.167382,-12.910924,16.06046,2.6351829,-1.3761618,-0.1702246,-2.0948186,-2.5925887,-2.4132667,-0.24914366,-889.26306,190.5083,2.743543,-28.971386,13.425279,4.0113444,-1.205938,1.9245937,0.49777016,-0.17932178,-2.1641228
115,-542.2366,167.67738,-34.7008,-2.5315173,4.5191283,1.0592865,-6.8953447,-17.77415,-19.636597,-12.583496,-5.2788053,-3.4834754,-5.6278005,-709.91394,202.37816,-32.169285,-7.050646,3.4598415,7.954631,10.878804,1.8624476,-7.0531015,-7.30469,-1.7953295,2.1443245,-912.2921,234.54745,-25.118637,-10.5104885,-4.494789,-2.9241726,9.0163555,8.915549,0.25158867,-5.50936,-3.9396536
116,-552.5055,156.49661,-19.52905,1.8666397,0.8204142,-6.9433975,0.8699398,-9.602122,-15.0332775,-10.907172,-6.2803755,-5.9493465,-6.84391,-709.0021,176.02567,-21.395689,1.0462253,7.7638116,-7.8133373,10.472063,5.431157,-4.1261063,-4.626797,-0.3310293,0.8945641,-885.0278,197.42137,-22.441914,-6.7175865,15.577148,-18.285398,5.040905,9.557263,0.50069076,-4.295768,-1.2255936
117,-557.4419,172.39966,-13.2583065,0.9130957,0.030950064,-10.0623455,-5.9407535,-8.5157175,-7.6923213,-12.625301,-10.742453,-3.4531748,-3.4222398,-729.84155,185.65797,-14.171401,0.8821455,10.093296,-4.121592,2.5749638,-0.8233963,4.932981,-1.8828484,-7.2892785,-0.030935194,-915.4996,199.82936,-15.053547,-9.211149,14.214887,-6.6965566,3.3983603,-5.756377,6.8158298,5.40643,-7.258343
118,-625.08655,154.34372,-10.64358,12.461855,-3.8045657,3.097564,-3.8852499,-4.0479937,-15.256741,-3.9173343,-1.8919882,-7.6866746,-1.0035331,-779.4302,164.98727,-23.105434,16.26642,-6.9021297,6.982814,0.16274324,11.208747,-11.339404,-2.0253458,5.7946863,-6.6831417,-944.4175,188.09273,-39.371857,23.168549,-13.884945,6.820071,-11.046002,22.548153,-9.314059,-7.8200326,12.477828
119,-579.482,168.60255,-19.982485,0.561835,6.103136,-4.398887,-3.9887257,-15.533277,-14.871595,-7.242432,-6.0704517,-3.8098612,-0.50005627,-748.0846,188.58505,-20.544321,-5.5413013,10.502024,-0.4101614,11.544552,-0.6616809,-7.629163,-1.1719801,-2.260591,-3.309805,-936.6697,209.12935,-15.00302,-16.043325,10.912184,-11.954712,12.206231,6.967482,-6.457183,1.0886108,1.0492138
